FE2378AE.BBS,1. Black Magic Woman- Santana
17BB777A.BBS,2. Corazon Espinado- Santana
11D67C52.BBS,3. Europa- Santana
9ABA93F4.BBS,4. Evil Ways- Santana
A714C0F3.BBS,5. Game Of Love- Santana
1826154B.BBS,6. Maria Maria- Santana
69CA1BC2.BBS,7. Oye Como Va- Santana
7D6FD728.BBS,8. Samba Pa Ti- Santana
71C1A7C8.BBS,9. She is Not There- Santana
9D428B59.BBS,10. Smooth- Santana
