F9FE2242.BBS,1. Bad Moon Rising- CCR
639F5CD4.BBS,2. Born On The Bayou- CCR
3F374B0B.BBS,3. Down On The Corner- CCR
41A6F48E.BBS,4. Fortunate Son- CCR
0C9ABDF9.BBS,5. Have You Ever Seen The Rain- CCR
5CC053B4.BBS,6. I Heard It Trough The Grapevine- CCR
B9B90DAA.BBS,7. Proud Mary- CCR
7817B6FA.BBS,8. Run Trough The Jungle- CCR
8B048591.BBS,9. Suzie Q- CCR
99D01175.BBS,10. Who'll Stop The Rain- CCR
